# melange 6.0.1-54 — generated by scripts/status/extract_melange_surface.sh
Belt.MutableMap	toArray
Belt.MutableMap	toList
Belt.MutableMap	update
Belt.MutableMap	updateU
Belt.MutableMap	valuesToArray
Belt.MutableMap.Int	checkInvariantInternal
Belt.MutableMap.Int	clear
Belt.MutableMap.Int	cmp
Belt.MutableMap.Int	cmpU
Belt.MutableMap.Int	eq
Belt.MutableMap.Int	eqU
Belt.MutableMap.Int	every
Belt.MutableMap.Int	everyU
Belt.MutableMap.Int	forEach
Belt.MutableMap.Int	forEachU
Belt.MutableMap.Int	fromArray
Belt.MutableMap.Int	get
Belt.MutableMap.Int	getExn
Belt.MutableMap.Int	getUndefined
Belt.MutableMap.Int	getWithDefault
Belt.MutableMap.Int	has
Belt.MutableMap.Int	isEmpty
Belt.MutableMap.Int	keysToArray
Belt.MutableMap.Int	make
Belt.MutableMap.Int	map
Belt.MutableMap.Int	mapU
Belt.MutableMap.Int	mapWithKey
Belt.MutableMap.Int	mapWithKeyU
Belt.MutableMap.Int	maxKey
Belt.MutableMap.Int	maxKeyUndefined
Belt.MutableMap.Int	maxUndefined
Belt.MutableMap.Int	maximum
Belt.MutableMap.Int	minKey
Belt.MutableMap.Int	minKeyUndefined
Belt.MutableMap.Int	minUndefined
Belt.MutableMap.Int	minimum
Belt.MutableMap.Int	reduce
Belt.MutableMap.Int	reduceU
Belt.MutableMap.Int	remove
Belt.MutableMap.Int	removeMany
Belt.MutableMap.Int	set
Belt.MutableMap.Int	size
Belt.MutableMap.Int	some
Belt.MutableMap.Int	someU
Belt.MutableMap.Int	toArray
Belt.MutableMap.Int	toList
Belt.MutableMap.Int	update
Belt.MutableMap.Int	updateU
Belt.MutableMap.Int	valuesToArray
Belt.MutableMap.String	checkInvariantInternal
Belt.MutableMap.String	clear
Belt.MutableMap.String	cmp
Belt.MutableMap.String	cmpU
Belt.MutableMap.String	eq
Belt.MutableMap.String	eqU
Belt.MutableMap.String	every
Belt.MutableMap.String	everyU
Belt.MutableMap.String	forEach
